model,id,Task-ID,domain,response_type,sequence,task,choices,truth,prediction,hit,type,task_enc,truth_enc,prediction_enc
PRISM,32,7,spatial-relational,verify,11,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,32,1,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,32,15,spatial-relational,verify,13,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,32,3,spatial-relational,verify,14,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,32,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,32,9,spatial-relational,verify,16,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,33,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,True,False,0,adaption,,,
PRISM,33,16,spatial-relational,verify,2,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,33,13,spatial-relational,verify,3,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,33,15,spatial-relational,verify,4,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,33,8,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,33,3,spatial-relational,verify,6,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,33,7,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,33,10,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,33,6,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,33,4,spatial-relational,verify,10,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,33,2,spatial-relational,verify,11,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,33,1,spatial-relational,verify,12,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,33,11,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,33,5,spatial-relational,verify,14,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,33,12,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,33,14,spatial-relational,verify,16,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,34,10,spatial-relational,verify,1,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,34,9,spatial-relational,verify,2,Left;A;B/Left;B;C,Left;C;A,True,False,0,adaption,,,
PRISM,34,14,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,34,2,spatial-relational,verify,4,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,34,11,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
PRISM,34,8,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,34,7,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,34,12,spatial-relational,verify,8,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,34,15,spatial-relational,verify,9,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,34,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,34,16,spatial-relational,verify,11,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,34,4,spatial-relational,verify,12,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,34,1,spatial-relational,verify,13,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,34,3,spatial-relational,verify,14,Right;B;A/Left;B;C,Left;A;C,False,True,0,adaption,,,
PRISM,34,13,spatial-relational,verify,15,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
PRISM,34,5,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,35,5,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,35,9,spatial-relational,verify,2,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,35,7,spatial-relational,verify,3,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,35,3,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,35,11,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,35,16,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;A;C,True,False,0,adaption,,,
PRISM,35,6,spatial-relational,verify,7,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,35,8,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,35,15,spatial-relational,verify,9,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,35,13,spatial-relational,verify,10,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,35,10,spatial-relational,verify,11,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,35,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
PRISM,35,1,spatial-relational,verify,13,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,35,4,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,35,14,spatial-relational,verify,15,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,35,12,spatial-relational,verify,16,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
PRISM,36,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,36,2,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,36,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,False,True,0,adaption,,,
PRISM,36,3,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,36,11,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,36,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,36,4,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,36,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
PRISM,36,10,spatial-relational,verify,9,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,36,14,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
PRISM,36,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,36,15,spatial-relational,verify,12,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
PRISM,36,5,spatial-relational,verify,13,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
PRISM,36,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,False,True,0,adaption,,,
PRISM,36,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,36,13,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
PRISM,37,9,spatial-relational,verify,1,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,37,7,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,37,8,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,37,10,spatial-relational,verify,4,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,37,3,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,37,5,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,37,13,spatial-relational,verify,7,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,37,2,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,37,1,spatial-relational,verify,9,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,37,6,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,37,14,spatial-relational,verify,11,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,37,11,spatial-relational,verify,12,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,37,15,spatial-relational,verify,13,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,37,16,spatial-relational,verify,14,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,37,4,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,37,12,spatial-relational,verify,16,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,38,8,spatial-relational,verify,1,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,38,13,spatial-relational,verify,2,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,38,10,spatial-relational,verify,3,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,38,3,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;A;C,False,True,0,adaption,,,
PRISM,38,5,spatial-relational,verify,5,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,38,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,False,True,0,adaption,,,
PRISM,38,15,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,38,11,spatial-relational,verify,8,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,38,6,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,38,16,spatial-relational,verify,10,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,38,9,spatial-relational,verify,11,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,38,14,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,38,4,spatial-relational,verify,13,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,38,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,38,12,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,38,2,spatial-relational,verify,16,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,39,6,spatial-relational,verify,1,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,39,7,spatial-relational,verify,2,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,39,4,spatial-relational,verify,3,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
PRISM,39,3,spatial-relational,verify,4,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
PRISM,39,9,spatial-relational,verify,5,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,39,15,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
PRISM,39,5,spatial-relational,verify,7,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
PRISM,39,11,spatial-relational,verify,8,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
PRISM,39,16,spatial-relational,verify,9,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
PRISM,39,12,spatial-relational,verify,10,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,39,10,spatial-relational,verify,11,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
PRISM,39,8,spatial-relational,verify,12,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
PRISM,39,2,spatial-relational,verify,13,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,1,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,1,12,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,1,15,spatial-relational,verify,3,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,1,7,spatial-relational,verify,4,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,1,1,spatial-relational,verify,5,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,1,2,spatial-relational,verify,6,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,1,16,spatial-relational,verify,7,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,1,8,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,1,9,spatial-relational,verify,9,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,1,5,spatial-relational,verify,10,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,1,14,spatial-relational,verify,11,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,1,6,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,1,10,spatial-relational,verify,13,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,1,4,spatial-relational,verify,14,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,1,11,spatial-relational,verify,15,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,1,3,spatial-relational,verify,16,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,2,2,spatial-relational,verify,1,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
Verbal Reasoning,2,12,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
Verbal Reasoning,2,9,spatial-relational,verify,3,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,2,15,spatial-relational,verify,4,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,2,16,spatial-relational,verify,5,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,2,6,spatial-relational,verify,6,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,2,3,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,2,10,spatial-relational,verify,8,Left;A;B/Right;C;B,Left;C;A,True,False,0,adaption,,,
Verbal Reasoning,2,4,spatial-relational,verify,9,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
Verbal Reasoning,2,11,spatial-relational,verify,10,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
Verbal Reasoning,2,5,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,2,14,spatial-relational,verify,12,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,2,8,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,2,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,False,True,0,adaption,,,
Verbal Reasoning,2,7,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;C;A,False,True,0,adaption,,,
Verbal Reasoning,2,13,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,3,14,spatial-relational,verify,1,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,3,12,spatial-relational,verify,2,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,3,1,spatial-relational,verify,3,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,3,4,spatial-relational,verify,4,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,3,6,spatial-relational,verify,5,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,3,5,spatial-relational,verify,6,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,3,3,spatial-relational,verify,7,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,3,8,spatial-relational,verify,8,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,3,2,spatial-relational,verify,9,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,3,13,spatial-relational,verify,10,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,3,9,spatial-relational,verify,11,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,3,15,spatial-relational,verify,12,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,3,10,spatial-relational,verify,13,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,3,7,spatial-relational,verify,14,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,3,16,spatial-relational,verify,15,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,3,11,spatial-relational,verify,16,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,4,14,spatial-relational,verify,1,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,4,11,spatial-relational,verify,2,Right;B;A/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,4,13,spatial-relational,verify,3,Left;A;B/Left;B;C,Right;A;C,True,False,0,adaption,,,
Verbal Reasoning,4,8,spatial-relational,verify,4,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,4,10,spatial-relational,verify,5,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,4,12,spatial-relational,verify,6,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,4,4,spatial-relational,verify,7,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
Verbal Reasoning,4,6,spatial-relational,verify,8,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,4,15,spatial-relational,verify,9,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,4,16,spatial-relational,verify,10,Right;B;A/Right;C;B,Right;A;C,True,False,0,adaption,,,
Verbal Reasoning,4,5,spatial-relational,verify,11,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,4,2,spatial-relational,verify,12,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,4,3,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,4,1,spatial-relational,verify,14,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,4,9,spatial-relational,verify,15,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,4,7,spatial-relational,verify,16,Right;B;A/Left;B;C,Right;C;A,False,True,0,adaption,,,
Verbal Reasoning,5,13,spatial-relational,verify,1,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,5,10,spatial-relational,verify,2,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,5,6,spatial-relational,verify,3,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,5,12,spatial-relational,verify,4,Right;B;A/Right;C;B,Left;C;A,True,False,0,adaption,,,
Verbal Reasoning,5,15,spatial-relational,verify,5,Right;B;A/Left;B;C,Right;A;C,True,False,0,adaption,,,
Verbal Reasoning,5,16,spatial-relational,verify,6,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,5,7,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,5,9,spatial-relational,verify,8,Left;A;B/Left;B;C,Left;C;A,True,False,0,adaption,,,
Verbal Reasoning,5,14,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;A;C,True,False,0,adaption,,,
Verbal Reasoning,5,1,spatial-relational,verify,10,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,5,2,spatial-relational,verify,11,Left;A;B/Right;C;B,Left;A;C,False,True,0,adaption,,,
Verbal Reasoning,5,11,spatial-relational,verify,12,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
Verbal Reasoning,5,3,spatial-relational,verify,13,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,5,8,spatial-relational,verify,14,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,5,4,spatial-relational,verify,15,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,5,5,spatial-relational,verify,16,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,6,11,spatial-relational,verify,1,Right;B;A/Left;B;C,Left;C;A,True,False,0,adaption,,,
Verbal Reasoning,6,13,spatial-relational,verify,2,Left;A;B/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,6,5,spatial-relational,verify,3,Left;A;B/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,6,1,spatial-relational,verify,4,Left;A;B/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,6,3,spatial-relational,verify,5,Right;B;A/Left;B;C,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,6,10,spatial-relational,verify,6,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,6,15,spatial-relational,verify,7,Right;B;A/Left;B;C,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,6,9,spatial-relational,verify,8,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,6,6,spatial-relational,verify,9,Left;A;B/Right;C;B,Right;C;A,False,True,0,adaption,,,
Verbal Reasoning,6,14,spatial-relational,verify,10,Left;A;B/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,6,12,spatial-relational,verify,11,Right;B;A/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,6,16,spatial-relational,verify,12,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,6,8,spatial-relational,verify,13,Right;B;A/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,6,2,spatial-relational,verify,14,Left;A;B/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,6,7,spatial-relational,verify,15,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,6,4,spatial-relational,verify,16,Right;B;A/Right;C;B,Left;A;C,True,True,1,adaption,,,
Verbal Reasoning,7,4,spatial-relational,verify,1,Right;B;A/Right;C;B,Left;A;C,False,True,0,adaption,,,
Verbal Reasoning,7,6,spatial-relational,verify,2,Left;A;B/Right;C;B,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,7,16,spatial-relational,verify,3,Right;B;A/Right;C;B,Right;A;C,False,False,1,adaption,,,
Verbal Reasoning,7,10,spatial-relational,verify,4,Left;A;B/Right;C;B,Left;C;A,False,False,1,adaption,,,
Verbal Reasoning,7,5,spatial-relational,verify,5,Left;A;B/Left;B;C,Right;C;A,False,True,0,adaption,,,
Verbal Reasoning,7,7,spatial-relational,verify,6,Right;B;A/Left;B;C,Right;C;A,True,True,1,adaption,,,
Verbal Reasoning,7,9,spatial-relational,verify,7,Left;A;B/Left;B;C,Left;C;A,False,False,1,adaption,,,
